name,modelNumber,manufacturer,vendor,description,category,unit,tier,collection,color,finish,price,productUrl,imageUrl,sourceType,sourceWorkbook,sourceSheet,sourceRow,confidence
Shower Arm,MS122BN,Moen,Ferguson,0.0 Shower Arm  https://www.fergusonhome.com/moen-s122/s684052?uid=1757793 MS122BN  96.382 Ferguson 2026-02-26 00:00:00 0.0,Shower,ea,,,,,96.38,https://www.fergusonhome.com/moen-s122/s684052?uid=1757793,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,214 | 266 | 170 | 241 | 171,high
Shower Head,MS6365EPORB,Moen,Ferguson,False Shower Head  https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd MS6365EPORB 338.569 Ferguson 2026-02-11 00:00:00 0.0,Shower,ea,,,,,338.57,https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,215 | 227 | 171 | 207 | 145,high
Shower Handle Trim,MT2181BN,Moen,Amazon,,Shower,ea,,,,,102.83,https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx,Product Library | Raw Records | Product Master | Raw Extract,217 | 263 | 173,high
Shower Trim - Chrome,MT2902NH,Moen,Ferguson,Shower Trim - Chrome,Shower,ea,,,chrome,Chrome,48.72,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3372980,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,218 | 99 | 174 | 274 | 168 | 98 | 86,high
(2) Faucet & Drain Kit,MT6905ORB,Moen,Ferguson,False (2) Faucet & Drain Kit   https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854 MT6905ORB 1029.358 Ferguson 2026-02-11 00:00:00 0.0,Faucet,ea,,,,,1029.36,https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,219 | 235 | 175 | 215 | 150,high
"Grab Bar 18"" Moen",R8718D3GCH,Moen,Ferguson,"Grab Bar 18"" Moen",Hardware,ea,,,,,59.54,https://www.fergusonhome.com/moen-r8718d3g/s661980?uid=1899242,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,233 | 83 | 183 | 289 | 87 | 78 | 68,high
Shower Arm & Flange Moen,S122BL,Moen,Ferguson,Shower Arm & Flange Moen,Shower,ea,,,,,101.00,https://www.fergusonhome.com/moen-s122/s684052?uid=3854722,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,236 | 109 | 186 | 292 | 187 | 107 | 89,high
"Shower Head, Trim, &  Tub Spout",T2133,Moen,Ferguson,"Shower Head, Trim, &  Tub Spout",Shower,ea,,,,,1591.55,https://www.fergusonhome.com/moen-t2133/s720647?uid=212053,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,248 | 77 | 196 | 319 | 80 | 73 | 65,high
T2151BN,T2151BN,Moen,Ferguson,"Shower Trim Moen, Brantford  T2151BN https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356 109.351 Ferguson  0.0 0.0 0.0",Plumbing,ea,,,,,109.35,https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356,,derived,Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Master | Raw Extract | Sheet1,197 | 256 | 232 | 163,high
Bathroom Plumbing  0.0 Shower Handle Trim  https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?r,T2181BN,Moen,Amazon,Bathroom Plumbing  0.0 Shower Handle Trim  https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1 MT2181BN 1200 102.826675 Amazon  2026-02-26 00:00:00 0.0,Plumbing,ea,,,,,0.00,https://www.amazon.com/Moen-T2181BN-Dartmoor-Posi-Temp-Faucet/dp/B01M4QHPQS?ref_=pb_hm_dp&th=1,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,238 | 168,high
Shower Trim Moen,T2691BL,Moen,Ferguson,Shower Trim Moen,Shower,ea,,,,,286.22,https://www.fergusonhome.com/moen-t2691/s763148?uid=4642690,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,249 | 111 | 198 | 320 | 189 | 109 | 90,high
"Shower , Trim & Arm Moen Gibson Shower Only Trim Package Shower Head",T2902NHBN,Moen,Ferguson,"0.0 Shower , Trim & Arm Moen Gibson Shower Only Trim Package Shower Head https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3882442 T2902NHBN 100.13300000000001 Ferguson  0.0",Uncategorized,ea,,,,,100.13,https://www.fergusonhome.com/moen-t2902nh/s1434096?uid=3882442,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,17 | 20 | 250 | 2 | 199 | 7 | 12,high
Moen Gibson Tub /Shower Trims,T2903NHBN,Moen,Ferguson,Moen Gibson Tub /Shower Trims  https://www.fergusonhome.com/moen-t2903nh/s1434099?uid=3882444 Ferguson  T2903NHBN 0.0 0.0 2025-07-25 00:00:00 1.0 0.0,Tub,ea,,,,,0.00,https://www.fergusonhome.com/moen-t2903nh/s1434099?uid=3882444,,derived,Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Master | Raw Extract | Sheet1,200 | 288 | 304 | 241,high
Bath Tub Faucet with Handheld,T694ORB,Moen,Ferguson,False Bath Tub Faucet with Handheld  https://www.fergusonhome.com/moen-t694/s763076?uid=1958863 T694ORB 1309.7040000000002 Ferguson 2026-02-11 00:00:00 0.0,Faucet,ea,,,,,1309.70,https://www.fergusonhome.com/moen-t694/s763076?uid=1958863,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,251 | 237 | 201 | 217 | 152,high
"Faucet 8""",TV6905BL,Moen,,"Faucet 8""",Faucet,ea,,,,,644.52,https://shop.moen.com/products/tv6905?variant=52521614836022,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences | Sheet1,253 | 120 | 203 | 329 | 198 | 117 | 93,high
Shower Valve,U232CIS,Moen,Ferguson,Bathroom Plumbing  False Shower Valve  https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792 U232CIS 200.91500000000002 Ferguson 2026-02-11 00:00:00 0.0,Shower,ea,,,,,200.91,https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,255 | 226 | 204 | 206 | 144,high
Shower Double Handle Trim,UT36111ORB,Moen,Ferguson,False Shower Double Handle Trim  https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270 UT36111ORB 404.745 Ferguson 2026-02-11 00:00:00 0.0,Shower,ea,,,,,404.75,https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,260 | 225 | 208 | 205 | 143,high
"Powder room Faucet Moen Brantford Collection 4"" Centerset https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&se",X01TC,Moen,,"Powder room Faucet Moen Brantford Collection 4"" Centerset https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&searchId=0ydq3X01TC M-66610 131.274 Ferguson  131.27 0.0 2026-04-01 00:00:00",,ea,,,,,131.27,https://www.fergusonhome.com/moen-66610/s296425?uid=1234366&searchId=0ydq3X01TC,,derived,compiled_products_db.xlsx,Sheet1,255,high
Moen Voss Robe Hooks -2,YB5103ORB,Moen,Ferguson,False Moen Voss Robe Hooks -2 https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880 YB5103ORB 96.95400000000001 Ferguson  2026-02-11 00:00:00 1.0 Left on office,,ea,,,,,96.95,https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,267 | 251 | 215 | 228 | 160,high
Moen Voss Toilet Paper Holder,YB5108ORB,Moen,Ferguson,False Moen Voss Toilet Paper Holder  https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883 YB5108ORB 57.079 Ferguson  2026-02-11 00:00:00 1.0,Toilet,ea,,,,,57.08,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,268 | 253 | 216 | 230 | 162,high
"Moen Voss 24"" Towel Bar 2",YB5124ORB,Moen,Ferguson,"False Moen Voss 24"" Towel Bar 2  https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889 YB5124ORB 145.948 Ferguson  2026-02-11 00:00:00 1.0 Noted Judy Picked up",Hardware,ea,,,,,145.95,https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,269 | 250 | 217 | 227 | 159,high
Moen Voss Towel Ring -2,YB5186ORB,Moen,Ferguson,False Moen Voss Towel Ring -2 https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895 YB5186ORB 95.7 Ferguson  2026-02-11 00:00:00 1.0 Counter,,ea,,,,,95.70,https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Sheet1,270 | 252 | 218 | 229 | 161,high
"Grab Bar 18"" Vertical",YG0418BN,Moen,Ferguson,"0.0 Grab Bar 18"" Vertical  https://www.fergusonhome.com/moen-yg0418/s1084794?uid=2709208 YG0418BN 144.19 Ferguson  0.0",Uncategorized,ea,,,,,144.19,https://www.fergusonhome.com/moen-yg0418/s1084794?uid=2709208,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,18 | 35 | 271 | 14 | 219 | 19 | 20,high
"Grab Bar 36"" Hortizal",YG0436BN,Moen,Ferguson,"0.0 Grab Bar 36"" Hortizal https://www.fergusonhome.com/moen-yg0436/s1084795?uid=2709209 YG0436BN 188.88100000000003 Ferguson  0.0",Uncategorized,ea,,,,,188.88,https://www.fergusonhome.com/moen-yg0436/s1084795?uid=2709209,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Sheet1,19 | 36 | 272 | 15 | 220 | 20 | 21,high
Quartz Top with side and back,MONTICRISTOGOLD,Monti Cristo Gold,CACJR Granite Req Quote 5/23 & 6/9,,Hall Bath Finishes & Trim,ea,,,,,1000.00,,,baseline,,John Daye 39938-CJC,67,high
Shower Wall Tile 93 sq ft MSI Veneto White Matte 12x24,NVENEWHI1224,MSI,,,Tile,ea,,,,,340.00,https://www.msisurfaces.com/site-search/?key=Veneto%20White,,derived,Product_Master_Refined.xlsx,Product Master | Raw Extract,177 | 116,high
Master Vanity Pulls (8),SATINBRONZE,Naples 160mm,Hardware Resources,,Master Bath Finishes & Trim,ea,,,,,135.55,,,baseline,,John Daye 39938-CJC,40 | 66,high
2025-10-24 00:00:00 Panasonic 100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan https://www.fergusonhome.com/pa,BLMC2432,Panasonic,Ferguson,2025-10-24 00:00:00 Panasonic 100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516 Service Plus  92 Model # BLMC2432,Electrical,ea,,,,,92.00,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,9,high
Exhaust Fan  https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=32174+C1466 FV-0510VSL1 Service Plus per Lo,C1466,Panasonic,Ferguson,Exhaust Fan  https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=32174+C1466 FV-0510VSL1 Service Plus per Lou  0.0,Electrical,ea,,,,,0.00,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=32174+C1466,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,85 | 74 | 570,high
Panasonic 100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan,FV-0510VS1,Panasonic,Ferguson,Exhaust Fan,Uncategorized,ea,,,,,101.88,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,derived,Product_Master_Catalog_v3.xlsx | Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Extract | Raw Records | Product Master | Product Occurrences,9 | 44 | 102 | 103 | 104 | 21 | 58 | 106 | 146 | 221 | 282 | 76 | 5 | 47 | 176 | 244 | 309,high
(1) Bath Exhusted Fan  w/Light,FV-0510VSL1,Panasonic,Ferguson (Web),Exhaust Fan,Exhaust Fan,ea,,,,,163.05,https://www.fergusonhome.com/panasonic-fv-0510vsl1/s1367152?uid=3217466,,derived,Product_Master_Enhanced.xlsx | Product_Master_Refined.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Raw Extract | Product Occurrences,105 | 106 | 107 | 108 | 91 | 97 | 124 | 222 | 274 | 77 | 78 | 14 | 102 | 163 | 203,high
Exhaust Fan,FV-0511VKS3S,Panasonic,Ferguson Home,,Master Bathroom Electrical,ea,,,,,248.60,,,baseline,,John Daye 39938-CJC,20,high
Water Closet Exhaust Fan w/light,FV-0511VKSL3,Panasonic,Ferguson Home,,Master Bathroom Electrical,ea,,,,,300.88,,,baseline,,John Daye 39938-CJC,21 | 57,high
2025-10-24 00:00:00 Panasonic 100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan https://www.fergusonhome.com/pa,LMC2432,Panasonic,,2025-10-24 00:00:00 Panasonic 100 CFM 0.9 Sone Ceiling Mounted HVI Certified Exhaust Fan https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516 Service Plus  92 Model # BLMC2432,,ea,,,,,0.90,https://www.fergusonhome.com/panasonic-fv-0510vs1/s1286588?uid=3162516,,derived,compiled_products_db.xlsx,Sheet1,4,high
Kitchen Kitchen Sink Ruvati RVH8350 600 603.9000000000001 Ferguson 2026-06-02 00:00:00 Final,RVH8350,Ruvati,Ferguson,Kitchen Kitchen Sink Ruvati RVH8350 600 603.9000000000001 Ferguson 2026-06-02 00:00:00 Final,Plumbing,ea,,,,,0.00,,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,28,high
Sink -  https://www.fergusonhome.com/ruvati-rvm4350/s1437586?uid=3385574 RVM4350 500 319.03299999999996 307.197 Ferguson,RVM4350,Ruvati,Ferguson,Sink -  https://www.fergusonhome.com/ruvati-rvm4350/s1437586?uid=3385574 RVM4350 500 319.03299999999996 307.197 Ferguson  2026-04-28 00:00:00 0.0,Plumbing,ea,,,,,319.03,https://www.fergusonhome.com/ruvati-rvm4350/s1437586?uid=3385574,,derived,compiled_products_db.xlsx | normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,123 | 97,high
Schulter Edging 32 Linear Ft = 9 pieces,A100ABGB,Schluter,,,,ea,,,,,,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us,,derived,Product_Master_Enhanced.xlsx,Product Library | Raw Records,68 | 245,high
Schluter edge is A100TSC texture beige 10' (4) or (6) 8',A100TSC,Schluter,,Schluter edge is A100TSC texture beige 10' (4) or (6) 8',,ea,,,,,173.78,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100TSC?siteUid=schluter-us&siteName=schluter.com,,derived,Product_Master_Enhanced.xlsx | Product_Master_Warehouse.xlsx,Product Library | Raw Records | Product Master | Product Occurrences,69 | 164 | 124 | 262,high
Shower & Bath Walls,AZZURRABAY,Sentrel Products,Sentrel Products,,Hall Bath Sentrel,ea,,,,,1600.00,,,baseline,,John Daye 39938-CJC,60,high
"Shower Base - Low profile less 3""",BASELOWPROFILE,Sentrel Products,Sentrel Products,,Master Bathroom Shower Wall System,ea,,,,,,,,baseline,,John Daye 39938-CJC,31,high
Shower Bath System,BOTTICINOCREAM,Sentrel Products,Sentrel Products,,Master Bathroom Shower Wall System,ea,,,,,2400.00,,,baseline,,John Daye 39938-CJC,30,high
Corner Shelf,CORNERSHELF,Sentrel Products,Sentrel Products,,Master Bathroom Shower Wall System,ea,,,,,,,,baseline,,John Daye 39938-CJC,32,high
Cubby 17x17,CUBBY17X17,Sentrel Products,Sentrel Products,,Hall Bath Sentrel,ea,,,,,,,,baseline,,John Daye 39938-CJC,61,high
Cubby 17x26,CUBBY17X26,Sentrel Products,Sentrel Products,,Master Bathroom Shower Wall System,ea,,,,,,,,baseline,,John Daye 39938-CJC,33,high
Master Mirror,CUSTOMMIRROR,Shiloh,Shiloh,,Master Bath Finishes & Trim,ea,,,,,,,,baseline,,John Daye 39938-CJC,38 | 64,high
Master Vanity,GREENSBORO-CABET,Shiloh,Shiloh,,Master Bath Finishes & Trim,ea,,,,,2964.11,,,baseline,,John Daye 39938-CJC,37,high
Hall Vanity,GREENSBORO-YOSEMITEBROWN,Shiloh,Shiloh,,Hall Bath Finishes & Trim,ea,,,,,2993.86,,,baseline,,John Daye 39938-CJC,63,high
Toliets  (3) Toilets - 3 Toto/Seat Included  $477.99 3 PC  https://www.fergusonhome.com/toto-ms776124csfg/s1797886?uid=4,MS776124CSFG,Toto,Ferguson,Toliets  (3) Toilets - 3 Toto/Seat Included  $477.99 3 PC  https://www.fergusonhome.com/toto-ms776124csfg/s1797886?uid=4250648 MS776124CSFG#01 1350 1481.8 1420.683 Ferguson  2026-04-28 00:00:00 0.0,Plumbing,ea,,,,,0.00,https://www.fergusonhome.com/toto-ms776124csfg/s1797886?uid=4250648,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,102,high
**Add On Toilet  False *** Toto Toilet Add-On https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624 TCST,TCST642CEFGAT4001,Toto,Ferguson,**Add On Toilet  False *** Toto Toilet Add-On https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624 TCST642CEFGAT4001 1432.5629999999999 Ferguson 2026-02-11 00:00:00 0.0,Plumbing,ea,,,,,0.00,https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624,,derived,normalized_products_db.xlsx | normalized_products_db_v2.xlsx | normalized_products_db_v2_cleaned_v3.xlsx,Sheet1,154,high
Vanity Fixture,BENNINGTON,Z-Lite,Idlewood Electric,,Master Bathroom Electrical,ea,,,,,516.68,,,baseline,,John Daye 39938-CJC,19 | 56,high
